market_date,checkpoint,horizon_minutes,decision_timestamp,dataset_layer,resolved_winner,favorite_bucket,favorite_bucket_index,favorite_market_q_raw,favorite_model_p,favorite_raw_edge,lower_neighbor_bucket,lower_neighbor_market_q_raw,lower_neighbor_model_p,lower_neighbor_raw_edge,upper_neighbor_bucket,upper_neighbor_market_q_raw,upper_neighbor_model_p,upper_neighbor_raw_edge,strategy_variant,selected_neighbor_side,selected_buckets,selected_bucket_indices,number_of_buckets,basket_model_p,basket_market_q_raw,execution_stress,basket_stressed_cost,basket_raw_edge,basket_stressed_edge,won,payout,stressed_pnl,ROI,five_share_cost,five_share_pnl,month,temporal_block,model_probability_sum_11,market_q_sum_11,spot,spot_bucket_index,spot_inside_favorite,spot_inside_selected_neighbor,spot_inside_basket,spot_position,favorite_location,selection_uses_winner
2026-01-30,T-30,30,2026-01-30T16:30:00+00:00,historical_validation_visible,"82,000-84,000","82,000-84,000",1,0.8849999904632568,1.0,0.11500000953674316,"<82,000",0.04100000113248825,0.0,-0.04100000113248825,"84,000-86,000",0.0754999965429306,0.0,-0.0754999965429306,Candidate B,none,"82,000-84,000",1,1,1.0,0.8849999904632568,0.03,0.9149999904632569,0.11500000953674316,0.08500000953674314,True,1.0,0.08500000953674314,0.09289618625428438,4.5749999523162845,0.4250000476837157,2026-01,1,1.0,1.0054999883286655,83165.47,1,True,False,True,spot_inside_favorite,lower_two,False
2026-01-31,T-60,60,2026-01-31T16:00:00+00:00,historical_validation_visible,"80,000-82,000","80,000-82,000",1,0.871999979019165,0.8875919434872627,0.01559196446809763,"<80,000",0.02500000037252903,0.0,-0.02500000037252903,"82,000-84,000",0.07349999994039536,0.11240805651273733,0.038908056572341976,Candidate B,none,"82,000-84,000",2,1,0.11240805651273733,0.07349999994039536,0.03,0.10349999994039535,0.038908056572341976,0.008908056572341977,False,0.0,-0.10349999994039535,-1.0,0.5174999997019768,-0.5174999997019768,2026-01,1,1.0,0.975499979511369,81302.15,1,True,False,False,spot_inside_favorite,lower_two,False
2026-02-02,T-60,60,2026-02-02T16:00:00+00:00,historical_validation_visible,"78,000-80,000","78,000-80,000",1,0.8245000243186951,0.8017060369377259,-0.02279398738096916,"<78,000",0.13349999487400055,0.12595066397860588,-0.007549330895394668,"80,000-82,000",0.03849999979138374,0.07234329908366821,0.03384329929228447,Candidate B,none,"80,000-82,000",2,1,0.07234329908366821,0.03849999979138374,0.03,0.06849999979138374,0.03384329929228447,0.003843299292284469,False,0.0,-0.06849999979138374,-1.0,0.34249999895691874,-0.34249999895691874,2026-02,1,1.0,1.0095000188448466,78850.06,1,True,False,False,spot_inside_favorite,lower_two,False
2026-02-08,T-60,60,2026-02-08T16:00:00+00:00,historical_validation_visible,"70,000-72,000","70,000-72,000",2,0.9520000219345093,1.0,0.04799997806549072,"68,000-70,000",0.01600000075995922,0.0,-0.01600000075995922,"72,000-74,000",0.03449999913573265,0.0,-0.03449999913573265,Candidate B,none,"70,000-72,000",2,1,1.0,0.9520000219345093,0.03,0.9820000219345093,0.04799997806549072,0.017999978065490696,True,1.0,0.017999978065490696,0.018329916154208738,4.910000109672547,0.08999989032745348,2026-02,1,1.0,1.0085000219987705,71188.99,2,True,False,True,spot_inside_favorite,central,False
2026-02-09,T-60,60,2026-02-09T16:00:00+00:00,historical_validation_visible,"70,000-72,000","<70,000",0,0.8054999709129333,0.7645407979507923,-0.04095917296214102,,,,,"70,000-72,000",0.1940000057220459,0.23545920204920767,0.041459196327161774,Candidate B,none,"70,000-72,000",1,1,0.23545920204920767,0.1940000057220459,0.03,0.2240000057220459,0.041459196327161774,0.011459196327161775,True,1.0,0.7759999942779541,3.4642856002462183,1.1200000286102294,3.87999997138977,2026-02,1,1.0,1.005499976919964,69563.37,0,True,False,False,spot_inside_favorite,lower_two,False
2026-02-10,T-60,60,2026-02-10T16:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",1,0.8450000286102295,0.8479442405101527,0.0029442118999232214,"<68,000",0.0430000014603138,0.0,-0.0430000014603138,"70,000-72,000",0.10999999940395355,0.1520557594898473,0.042055760085893734,Candidate B,none,"70,000-72,000",2,1,0.1520557594898473,0.10999999940395355,0.03,0.13999999940395355,0.042055760085893734,0.012055760085893735,False,0.0,-0.13999999940395355,-1.0,0.6999999970197678,-0.6999999970197678,2026-02,2,1.0,1.0080000297748484,69293.37,1,True,False,False,spot_inside_favorite,lower_two,False
2026-02-11,T-60,60,2026-02-11T16:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",2,0.800000011920929,0.7547620782195568,-0.04523793370137219,"64,000-66,000",0.15549999475479126,0.24523792178044326,0.089737927025652,"68,000-70,000",0.0215000007301569,0.0,-0.0215000007301569,Candidate B,none,"64,000-66,000",1,1,0.24523792178044326,0.15549999475479126,0.03,0.18549999475479126,0.089737927025652,0.059737927025652005,False,0.0,-0.18549999475479126,-1.0,0.9274999737739563,-0.9274999737739563,2026-02,2,1.0,1.0000000077998266,66519.73,2,True,False,False,spot_inside_favorite,central,False
2026-02-12,T-60,60,2026-02-12T16:00:00+00:00,historical_validation_visible,"64,000-66,000","66,000-68,000",4,0.9100000262260437,0.9234341948224001,0.013434168596356377,"64,000-66,000",0.029999999329447746,0.0,-0.029999999329447746,"68,000-70,000",0.05000000074505806,0.07656580517759992,0.026565804432541862,Candidate B,none,"68,000-70,000",5,1,0.07656580517759992,0.05000000074505806,0.03,0.08000000074505806,0.026565804432541862,-0.003434195567458137,False,0.0,-0.08000000074505806,-1.0,0.4000000037252903,-0.4000000037252903,2026-02,2,1.0,1.0020000265794806,67134.74,4,True,False,False,spot_inside_favorite,central,False
2026-02-13,T-60,60,2026-02-13T16:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",5,0.7850000262260437,0.8385575138436986,0.053557487617654886,"66,000-68,000",0.17000000178813934,0.1614424861563014,-0.00855751563183793,"70,000-72,000",0.024000000208616257,0.0,-0.024000000208616257,Candidate B,none,"68,000-70,000",5,1,0.8385575138436986,0.7850000262260437,0.03,0.8150000262260437,0.053557487617654886,0.02355748761765486,True,1.0,0.18499997377395627,0.22699382554700157,4.075000131130219,0.9249998688697814,2026-02,2,1.0,1.0000000281143002,68692.12,5,True,False,True,spot_inside_favorite,central,False
2026-02-16,T-60,60,2026-02-16T16:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",3,0.8299999833106995,0.7962052768525001,-0.033794706458199375,"64,000-66,000",0.016499999910593033,0.0,-0.016499999910593033,"68,000-70,000",0.15000000596046448,0.2037947231474999,0.053794717187035435,Candidate B,none,"68,000-70,000",4,1,0.2037947231474999,0.15000000596046448,0.03,0.18000000596046448,0.053794717187035435,0.023794717187035436,False,0.0,-0.18000000596046448,-1.0,0.9000000298023224,-0.9000000298023224,2026-02,2,1.0,1.0014999893610366,67539.52,3,True,False,False,spot_inside_favorite,central,False
2026-02-17,T-60,60,2026-02-17T16:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",4,0.8899999856948853,0.8575877880272245,-0.03241219766766079,"64,000-66,000",0.02250000089406967,0.0,-0.02250000089406967,"68,000-70,000",0.07999999821186066,0.14241221197277554,0.06241221376091488,Candidate B,none,"68,000-70,000",5,1,0.14241221197277554,0.07999999821186066,0.03,0.10999999821186066,0.06241221376091488,0.03241221376091488,False,0.0,-0.10999999821186066,-1.0,0.5499999910593033,-0.5499999910593033,2026-02,2,1.0,0.998499984969385,67392.05,4,True,False,False,spot_inside_favorite,central,False
2026-02-18,T-60,60,2026-02-18T16:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",5,0.8149999976158142,0.7629656313874306,-0.052034366228383644,"64,000-66,000",0.006500000134110451,0.0,-0.006500000134110451,"68,000-70,000",0.18000000715255737,0.23703436861256943,0.05703436146001206,Candidate B,none,"68,000-70,000",6,1,0.23703436861256943,0.18000000715255737,0.03,0.21000000715255737,0.05703436146001206,0.027034361460012063,False,0.0,-0.21000000715255737,-1.0,1.0500000357627868,-1.0500000357627868,2026-02,2,1.0,1.009500004875008,67694.01,5,True,False,False,spot_inside_favorite,central,False
2026-02-19,T-30,30,2026-02-19T16:30:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",6,0.6850000023841858,0.729591140833048,0.0445911384488622,"64,000-66,000",0.30000001192092896,0.270408859166952,-0.029591152753976946,"68,000-70,000",0.006500000134110451,0.0,-0.006500000134110451,Candidate B,none,"66,000-68,000",6,1,0.729591140833048,0.6850000023841858,0.03,0.7150000023841858,0.0445911384488622,0.014591138448862173,True,1.0,0.2849999976158142,0.3986013939377264,3.5750000119209293,1.424999988079071,2026-02,2,1.0,1.000500014575664,66188.26,6,True,False,True,spot_inside_favorite,central,False
2026-02-20,T-60,60,2026-02-20T16:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",4,0.8100000023841858,0.7135156471638786,-0.09648435522030718,"64,000-66,000",0.01549999974668026,0.0,-0.01549999974668026,"68,000-70,000",0.18000000715255737,0.2864843528361214,0.10648434568356402,Candidate B,none,"68,000-70,000",5,1,0.2864843528361214,0.18000000715255737,0.03,0.21000000715255737,0.10648434568356402,0.07648434568356402,False,0.0,-0.21000000715255737,-1.0,1.0500000357627868,-1.0500000357627868,2026-02,2,1.0,1.010500009462703,67582.95,4,True,False,False,spot_inside_favorite,central,False
2026-02-21,T-30,30,2026-02-21T16:30:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",5,0.8700000047683716,1.0,0.12999999523162842,"66,000-68,000",0.11999999731779099,0.0,-0.11999999731779099,"70,000-72,000",0.0005000000237487257,0.0,-0.0005000000237487257,Candidate B,none,"68,000-70,000",5,1,1.0,0.8700000047683716,0.03,0.9000000047683716,0.12999999523162842,0.09999999523162839,True,1.0,0.09999999523162839,0.1111111052242326,4.500000023841858,0.49999997615814196,2026-02,2,1.0,0.9945000022999011,68274.36,5,True,False,True,spot_inside_favorite,central,False
2026-02-22,T-60,60,2026-02-22T16:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",4,0.8949999809265137,0.9159418875848606,0.020941906658346943,"64,000-66,000",0.004999999888241291,0.0,-0.004999999888241291,"68,000-70,000",0.10999999940395355,0.08405811241513939,-0.025941886988814167,Candidate B,none,"66,000-68,000",4,1,0.9159418875848606,0.8949999809265137,0.03,0.9249999809265137,0.020941906658346943,-0.009058093341653084,True,1.0,0.0750000190734863,0.08108110337295742,4.624999904632569,0.3750000953674315,2026-02,2,1.0,1.0139999804086983,67684.14,4,True,False,True,spot_inside_favorite,central,False
2026-02-23,T-60,60,2026-02-23T16:00:00+00:00,historical_validation_visible,"64,000-66,000","64,000-66,000",4,0.7549999952316284,0.7908042250442532,0.035804229812624766,"62,000-64,000",0.019500000402331352,0.0,-0.019500000402331352,"66,000-68,000",0.2199999988079071,0.20919577495574682,-0.010804223852160288,Candidate B,none,"64,000-66,000",4,1,0.7908042250442532,0.7549999952316284,0.03,0.7849999952316284,0.035804229812624766,0.005804229812624739,True,1.0,0.21500000476837156,0.27388535805650793,3.9249999761581424,1.0750000238418578,2026-02,2,1.0,0.9994999946211465,65660.1,4,True,False,True,spot_inside_favorite,central,False
2026-02-24,T-60,60,2026-02-24T16:00:00+00:00,historical_validation_visible,"64,000-66,000","62,000-64,000",3,0.5640000104904175,0.5223824211773931,-0.041617589313024395,"60,000-62,000",0.006000000052154064,0.0,-0.006000000052154064,"64,000-66,000",0.44999998807907104,0.4776175788226069,0.02761759074353587,Candidate B,none,"64,000-66,000",4,1,0.4776175788226069,0.44999998807907104,0.03,0.47999998807907107,0.02761759074353587,-0.0023824092564641575,True,1.0,0.5200000119209289,1.0833333850734774,2.3999999403953556,2.6000000596046444,2026-02,2,1.0,1.0269999989541247,63973.97,3,True,False,False,spot_inside_favorite,central,False
2026-02-25,T-60,60,2026-02-25T16:00:00+00:00,historical_validation_visible,"68,000-70,000","66,000-68,000",5,0.9200000166893005,0.8907555620136189,-0.029244454675681597,"64,000-66,000",0.02500000037252903,0.0,-0.02500000037252903,"68,000-70,000",0.05649999901652336,0.10924443798638106,0.0527444389698577,Candidate B,none,"68,000-70,000",6,1,0.10924443798638106,0.05649999901652336,0.03,0.08649999901652336,0.0527444389698577,0.0227444389698577,True,1.0,0.9135000009834766,10.560693773059795,0.43249999508261683,4.567500004917383,2026-02,2,1.0,1.013500015833415,67412.33,5,True,False,False,spot_inside_favorite,central,False
2026-02-26,T-60,60,2026-02-26T16:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",5,0.8700000047683716,0.8507625315732491,-0.01923747319512248,"64,000-66,000",0.027499999850988388,0.0,-0.027499999850988388,"68,000-70,000",0.11050000041723251,0.1492374684267509,0.03873746800951838,Candidate B,none,"68,000-70,000",6,1,0.1492374684267509,0.11050000041723251,0.03,0.1405000004172325,0.03873746800951838,0.008737468009518384,False,0.0,-0.1405000004172325,-1.0,0.7025000020861626,-0.7025000020861626,2026-02,2,1.0,1.0195000051753595,67382.0,5,True,False,False,spot_inside_favorite,central,False
2026-02-27,T-60,60,2026-02-27T16:00:00+00:00,historical_validation_visible,"64,000-66,000","66,000-68,000",5,0.5950000286102295,0.5820696241012542,-0.012930404508975313,"64,000-66,000",0.38999998569488525,0.41793037589874577,0.02793039020386051,"68,000-70,000",0.006500000134110451,0.0,-0.006500000134110451,Candidate B,none,"64,000-66,000",4,1,0.41793037589874577,0.38999998569488525,0.03,0.4199999856948853,0.02793039020386051,-0.0020696097961395155,True,1.0,0.5800000143051147,1.3809524620471383,2.0999999284744266,2.9000000715255734,2026-02,2,1.0,1.001500014681369,66095.4,5,True,False,False,spot_inside_favorite,central,False
2026-03-01,T-60,60,2026-03-01T16:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",5,0.9549999833106995,1.0,0.04500001668930054,"64,000-66,000",0.0215000007301569,0.0,-0.0215000007301569,"68,000-70,000",0.01549999974668026,0.0,-0.01549999974668026,Candidate B,none,"66,000-68,000",5,1,1.0,0.9549999833106995,0.03,0.9849999833106995,0.04500001668930054,0.01500001668930051,True,1.0,0.01500001668930051,0.015228443597413788,4.924999916553498,0.07500008344650255,2026-03,2,1.0,0.9989999838871881,66842.42,5,True,False,True,spot_inside_favorite,central,False
2026-03-02,T-60,60,2026-03-02T16:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",7,0.7894999980926514,0.8179783385060604,0.02847834041340902,"66,000-68,000",0.09099999815225601,0.068425124312054,-0.022574873840202014,"70,000-72,000",0.0989999994635582,0.11359653718188567,0.014596537718327474,Candidate B,none,"68,000-70,000",7,1,0.8179783385060604,0.7894999980926514,0.03,0.8194999980926514,0.02847834041340902,-0.0015216595865910065,True,1.0,0.1805000019073486,0.22025625665339119,4.097499990463257,0.902500009536743,2026-03,2,1.0,1.0284999961731955,69130.2,7,True,False,True,spot_inside_favorite,central,False
2026-03-03,T-60,60,2026-03-03T16:00:00+00:00,historical_validation_visible,"68,000-70,000","66,000-68,000",6,0.6850000023841858,0.6867974045437127,0.0017974021595269507,"64,000-66,000",0.025499999523162842,0.0,-0.025499999523162842,"68,000-70,000",0.2800000011920929,0.31320259545628726,0.03320259426419436,Candidate B,none,"68,000-70,000",7,1,0.31320259545628726,0.2800000011920929,0.03,0.3100000011920929,0.03320259426419436,0.003202594264194336,True,1.0,0.6899999988079071,2.22580643920819,1.5500000059604646,3.449999994039535,2026-03,2,1.0,1.0040000032167882,67725.81,6,True,False,False,spot_inside_favorite,central,False
2026-03-04,T-60,60,2026-03-04T16:00:00+00:00,historical_validation_visible,"72,000-74,000","72,000-74,000",7,0.7174999713897705,0.8066089246688547,0.08910895327908419,"70,000-72,000",0.05000000074505806,0.0,-0.05000000074505806,"74,000-76,000",0.22300000488758087,0.1933910753311453,-0.02960892955643557,Candidate B,none,"72,000-74,000",7,1,0.8066089246688547,0.7174999713897705,0.03,0.7474999713897705,0.08910895327908419,0.059108953279084164,True,1.0,0.25250002861022947,0.33779269334388756,3.737499856948853,1.2625001430511473,2026-03,2,1.0,1.0034999772324227,73396.88,7,True,False,True,spot_inside_favorite,central,False
2026-03-05,T-60,60,2026-03-05T16:00:00+00:00,historical_validation_visible,"70,000-72,000","70,000-72,000",7,0.7735000252723694,0.7366804552926313,-0.03681956997973812,"68,000-70,000",0.027499999850988388,0.0,-0.027499999850988388,"72,000-74,000",0.20200000703334808,0.26331954470736874,0.06131953767402065,Candidate B,none,"72,000-74,000",8,1,0.26331954470736874,0.20200000703334808,0.03,0.23200000703334808,0.06131953767402065,0.03131953767402065,False,0.0,-0.23200000703334808,-1.0,1.1600000351667403,-1.1600000351667403,2026-03,2,1.0,1.013000032515265,71652.77,7,True,False,False,spot_inside_favorite,central,False
2026-03-06,T-60,60,2026-03-06T16:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",7,0.8199999928474426,0.8006087550279947,-0.01939123781944796,"66,000-68,000",0.17149999737739563,0.19939124497200533,0.027891247594609703,"70,000-72,000",0.013500000350177288,0.0,-0.013500000350177288,Candidate B,none,"66,000-68,000",6,1,0.19939124497200533,0.17149999737739563,0.03,0.20149999737739563,0.027891247594609703,-0.002108752405390296,False,0.0,-0.20149999737739563,-1.0,1.007499986886978,-1.007499986886978,2026-03,2,1.0,1.0184999909834005,68504.71,7,True,False,False,spot_inside_favorite,central,False
2026-03-08,T-60,60,2026-03-08T15:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",5,0.9150000214576721,1.0,0.08499997854232788,"64,000-66,000",0.009999999776482582,0.0,-0.009999999776482582,"68,000-70,000",0.05000000074505806,0.0,-0.05000000074505806,Candidate B,none,"66,000-68,000",5,1,1.0,0.9150000214576721,0.03,0.9450000214576721,0.08499997854232788,0.054999978542327854,True,1.0,0.054999978542327854,0.058201034172983224,4.725000107288361,0.27499989271163927,2026-03,2,1.0,0.9815000221715309,67339.76,5,True,False,True,spot_inside_favorite,central,False
2026-03-09,T-60,60,2026-03-09T15:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",5,0.8849999904632568,0.9191426306721961,0.03414264020893931,"66,000-68,000",0.0364999994635582,0.0,-0.0364999994635582,"70,000-72,000",0.07400000095367432,0.08085736932780385,0.0068573683741295355,Candidate B,none,"68,000-70,000",5,1,0.9191426306721961,0.8849999904632568,0.03,0.9149999904632569,0.03414264020893931,0.0041426402089392855,True,1.0,0.08500000953674314,0.09289618625428438,4.5749999523162845,0.4250000476837157,2026-03,2,1.0,1.0109999910346232,69151.5,5,True,False,True,spot_inside_favorite,central,False
2026-03-10,T-30,30,2026-03-10T15:30:00+00:00,historical_validation_visible,"70,000-72,000","70,000-72,000",6,0.8849999904632568,0.92121451690662,0.036214526443363204,"68,000-70,000",0.007000000216066837,0.0,-0.007000000216066837,"72,000-74,000",0.0989999994635582,0.07878548309337996,-0.020214516370178237,Candidate B,none,"70,000-72,000",6,1,0.92121451690662,0.8849999904632568,0.03,0.9149999904632569,0.036214526443363204,0.0062145264433631775,True,1.0,0.08500000953674314,0.09289618625428438,4.5749999523162845,0.4250000476837157,2026-03,2,1.0,0.9969999902532436,71348.01,6,True,False,True,spot_inside_favorite,central,False
2026-03-11,T-60,60,2026-03-11T15:00:00+00:00,historical_validation_visible,"70,000-72,000","70,000-72,000",4,0.8899999856948853,0.8193858442301704,-0.0706141414647149,"68,000-70,000",0.09000000357627869,0.18061415576982964,0.09061415219355096,"72,000-74,000",0.023499999195337296,0.0,-0.023499999195337296,Candidate B,none,"68,000-70,000",3,1,0.18061415576982964,0.09000000357627869,0.03,0.12000000357627869,0.09061415219355096,0.06061415219355096,False,0.0,-0.12000000357627869,-1.0,0.6000000178813935,-0.6000000178813935,2026-03,2,1.0,1.0114999887300655,70578.7,4,True,False,False,spot_inside_favorite,central,False
2026-03-13,T-60,60,2026-03-13T15:00:00+00:00,historical_validation_visible,"70,000-72,000","72,000-74,000",7,0.7400000095367432,0.7641378392657759,0.024137829729032778,"70,000-72,000",0.22499999403953552,0.23586216073422406,0.010862166694688535,"74,000-76,000",0.03849999979138374,0.0,-0.03849999979138374,Candidate B,none,"72,000-74,000",7,1,0.7641378392657759,0.7400000095367432,0.03,0.7700000095367432,0.024137829729032778,-0.0058621702709672485,False,0.0,-0.7700000095367432,-1.0,3.850000047683716,-3.850000047683716,2026-03,3,1.0,1.0130000034114346,72382.72,7,True,False,True,spot_inside_favorite,central,False
2026-03-16,T-60,60,2026-03-16T15:00:00+00:00,historical_validation_visible,"72,000-74,000","72,000-74,000",7,0.8550000190734863,0.7938532486846823,-0.061146770388804006,"70,000-72,000",0.014000000432133675,0.0,-0.014000000432133675,"74,000-76,000",0.125,0.20614675131531768,0.08114675131531768,Candidate B,none,"74,000-76,000",8,1,0.20614675131531768,0.125,0.03,0.155,0.08114675131531768,0.05114675131531768,False,0.0,-0.155,-1.0,0.775,-0.775,2026-03,3,1.0,1.0010000196052715,73565.54,7,True,False,False,spot_inside_favorite,central,False
2026-03-17,T-30,30,2026-03-17T15:30:00+00:00,historical_validation_visible,"72,000-74,000","74,000-76,000",7,0.6000000238418579,0.5732774318392164,-0.026722592002641488,"72,000-74,000",0.4050000011920929,0.4267225681607835,0.021722566968690626,"76,000-78,000",0.004000000189989805,0.0,-0.004000000189989805,Candidate B,none,"72,000-74,000",6,1,0.4267225681607835,0.4050000011920929,0.03,0.4350000011920929,0.021722566968690626,-0.0082774330313094,True,1.0,0.5649999988079071,1.2988505684127736,2.175000005960465,2.824999994039535,2026-03,3,1.0,1.0130000254139304,74054.35,7,True,False,False,spot_inside_favorite,central,False
2026-03-18,T-60,60,2026-03-18T15:00:00+00:00,historical_validation_visible,"70,000-72,000","70,000-72,000",5,0.9049999713897705,1.0,0.09500002861022949,"68,000-70,000",0.0215000007301569,0.0,-0.0215000007301569,"72,000-74,000",0.07500000298023224,0.0,-0.07500000298023224,Candidate B,none,"70,000-72,000",5,1,1.0,0.9049999713897705,0.03,0.9349999713897705,0.09500002861022949,0.06500002861022947,True,1.0,0.06500002861022947,0.06951874930393244,4.674999856948853,0.3250001430511473,2026-03,3,1.0,1.0064999752794392,71193.23,5,True,False,True,spot_inside_favorite,central,False
2026-03-19,T-60,60,2026-03-19T15:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",4,0.7954999804496765,0.8549714244044151,0.05947144395473858,"66,000-68,000",0.016499999910593033,0.0,-0.016499999910593033,"70,000-72,000",0.1899999976158142,0.1450285755955849,-0.0449714220202293,Candidate B,none,"68,000-70,000",4,1,0.8549714244044151,0.7954999804496765,0.03,0.8254999804496765,0.05947144395473858,0.029471443954738552,True,1.0,0.17450001955032346,0.2113870668479818,4.127499902248383,0.8725000977516173,2026-03,3,1.0,1.0179999781539664,69482.25,4,True,False,True,spot_inside_favorite,central,False
2026-03-20,T-60,60,2026-03-20T15:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",4,0.675000011920929,0.7496491077696565,0.07464909584872759,"66,000-68,000",0.004000000189989805,0.0,-0.004000000189989805,"70,000-72,000",0.32499998807907104,0.25035089223034346,-0.07464909584872759,Candidate B,none,"68,000-70,000",4,1,0.7496491077696565,0.675000011920929,0.03,0.705000011920929,0.07464909584872759,0.04464909584872756,True,1.0,0.294999988079071,0.418439692327491,3.525000059604645,1.474999940395355,2026-03,3,1.0,1.0090000003692694,69731.21,4,True,False,True,spot_inside_favorite,central,False
2026-03-22,T-60,60,2026-03-22T15:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",4,0.9595000147819519,1.0,0.040499985218048096,"66,000-68,000",0.03150000050663948,0.0,-0.03150000050663948,"70,000-72,000",0.003000000026077032,0.0,-0.003000000026077032,Candidate B,none,"68,000-70,000",4,1,1.0,0.9595000147819519,0.03,0.9895000147819519,0.040499985218048096,0.010499985218048069,True,1.0,0.010499985218048069,0.010611404811713788,4.94750007390976,0.052499926090240345,2026-03,3,1.0,0.9980000155046582,68711.66,4,True,False,True,spot_inside_favorite,central,False
2026-03-23,T-60,60,2026-03-23T15:00:00+00:00,historical_validation_visible,"70,000-72,000","70,000-72,000",4,0.8050000071525574,0.8411767154395334,0.036176708286976056,"68,000-70,000",0.013000000268220901,0.0,-0.013000000268220901,"72,000-74,000",0.18199999630451202,0.15882328456046657,-0.023176711744045453,Candidate B,none,"70,000-72,000",4,1,0.8411767154395334,0.8050000071525574,0.03,0.8350000071525574,0.036176708286976056,0.006176708286976029,True,1.0,0.1649999928474426,0.19760478016055458,4.175000035762787,0.824999964237213,2026-03,3,1.0,1.0110000042477623,71446.46,4,True,False,True,spot_inside_favorite,central,False
2026-03-24,T-60,60,2026-03-24T15:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",3,0.5350000262260437,0.621653261180342,0.08665323495429833,"66,000-68,000",0.006000000052154064,0.0,-0.006000000052154064,"70,000-72,000",0.4699999988079071,0.37834673881965797,-0.09165325998824914,Candidate B,none,"68,000-70,000",3,1,0.621653261180342,0.5350000262260437,0.03,0.5650000262260437,0.08665323495429833,0.056653234954298304,True,1.0,0.43499997377395627,0.7699114222694259,2.825000131130219,2.174999868869781,2026-03,3,1.0,1.0185000254423358,69869.93,3,True,False,True,spot_inside_favorite,central,False
2026-03-25,T-60,60,2026-03-25T15:00:00+00:00,historical_validation_visible,"70,000-72,000","70,000-72,000",5,0.9150000214576721,1.0,0.08499997854232788,"68,000-70,000",0.009999999776482582,0.0,-0.009999999776482582,"72,000-74,000",0.07500000298023224,0.0,-0.07500000298023224,Candidate B,none,"70,000-72,000",5,1,1.0,0.9150000214576721,0.03,0.9450000214576721,0.08499997854232788,0.054999978542327854,True,1.0,0.054999978542327854,0.058201034172983224,4.725000107288361,0.27499989271163927,2026-03,3,1.0,1.0040000244043767,71234.28,5,True,False,True,spot_inside_favorite,central,False
2026-03-26,T-60,60,2026-03-26T15:00:00+00:00,historical_validation_visible,"68,000-70,000","68,000-70,000",5,0.8349999785423279,0.9302615066510819,0.09526152810875399,"66,000-68,000",0.00800000037997961,0.0,-0.00800000037997961,"70,000-72,000",0.17000000178813934,0.06973849334891813,-0.10026150843922121,Candidate B,none,"68,000-70,000",5,1,0.9302615066510819,0.8349999785423279,0.03,0.8649999785423279,0.09526152810875399,0.06526152810875396,True,1.0,0.1350000214576721,0.1560693928399514,4.32499989271164,0.6750001072883605,2026-03,3,1.0,1.0189999808790162,69479.92,5,True,False,True,spot_inside_favorite,central,False
2026-03-27,T-60,60,2026-03-27T15:00:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",4,0.6800000071525574,0.7215165060758868,0.041516498923329426,"64,000-66,000",0.3165000081062317,0.27848349392411315,-0.038016514182118544,"68,000-70,000",0.0024999999441206455,0.0,-0.0024999999441206455,Candidate B,none,"66,000-68,000",4,1,0.7215165060758868,0.6800000071525574,0.03,0.7100000071525574,0.041516498923329426,0.011516498923329399,True,1.0,0.2899999928474426,0.40845069003658535,3.550000035762787,1.449999964237213,2026-03,3,1.0,1.0060000154771842,66205.06,4,True,False,True,spot_inside_favorite,central,False
2026-03-29,T-30,30,2026-03-29T15:30:00+00:00,historical_validation_visible,"66,000-68,000","66,000-68,000",4,0.9595000147819519,1.0,0.040499985218048096,"64,000-66,000",0.04050000011920929,0.0,-0.04050000011920929,"68,000-70,000",0.0044999998062849045,0.0,-0.0044999998062849045,Candidate B,none,"66,000-68,000",4,1,1.0,0.9595000147819519,0.03,0.9895000147819519,0.040499985218048096,0.010499985218048069,True,1.0,0.010499985218048069,0.010611404811713788,4.94750007390976,0.052499926090240345,2026-03,3,1.0,1.008500014897436,66420.74,4,True,False,True,spot_inside_favorite,central,False
